market_id,created_at,actual_delivery_time,store_id,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_partners,total_busy_partners,total_outstanding_orders,delivery_time_minutes,order_hour,order_day_of_week,order_is_weekend,hour_sin,hour_cos,price_range,avg_item_price,items_per_distinct,busy_partner_ratio,available_partners,outstanding_per_partner
2,2015-01-29 01:38:23,2015-01-29 02:33:10,0d73a25092e5c1c9769a9f3255caa65a,dessert,1,5.0,6550.0,5.0,495.0,2095.0,96.0,91.0,110.0,54.78333333333333,1,3,0,0.25881904510252074,0.9659258262890683,1600.0,1310.0,1.0,0.9381443298969072,5.0,1.134020618556701
4,2015-02-18 01:53:38,2015-02-18 02:41:39,73e0f7487b8e5297182c5a711d20bf26,indian,3,14.0,10879.344999999885,3.0,423.0,1769.0,63.0,56.0,74.0,48.016666666666666,1,2,0,0.25881904510252074,0.9659258262890683,1346.0,777.0960714285632,4.666666666666667,0.875,7.0,1.15625
3,2015-01-26 21:19:17,2015-01-26 21:58:15,ec0bfd000f253eff3acb1043e1c06979,american,1,1.0,1900.0,1.0,1900.0,1900.0,22.0,22.0,25.0,38.96666666666667,21,0,0,-0.7071067811865477,0.7071067811865474,0.0,1900.0,1.0,0.9565217391304348,0.0,1.0869565217391304
1,2015-01-31 04:56:06,2015-01-31 05:44:17,5607fe8879e4fd269e88387e8cb30b7e,japanese,1,3.0,1980.0,3.0,480.0,750.0,40.0,44.0,45.0,48.18333333333333,4,5,1,0.8660254037844386,0.5000000000000001,270.0,660.0,1.0,1.0731707317073171,0.0,1.0975609756097562
4,2015-02-18 00:23:06,2015-02-18 01:03:07,98d6f58ab0dafbb86b083a001561bb34,dessert,3,6.0,6350.0,6.0,400.0,1900.0,17.0,15.0,17.0,40.016666666666666,0,2,0,0.0,1.0,1500.0,1058.3333333333333,1.0,0.8333333333333334,2.0,0.9444444444444444
5,2015-02-12 01:04:15,2015-02-12 01:28:11,b2ebf93cb2667a995c12787e51e6ec0b,sandwich,1,2.0,1445.0,2.0,325.0,995.0,10.0,10.0,14.0,23.933333333333334,1,3,0,0.25881904510252074,0.9659258262890683,670.0,722.5,1.0,0.9090909090909091,0.0,1.2727272727272727
2,2015-02-13 04:14:09,2015-02-13 05:18:55,34be90676412d14c80f85809d8e3b97b,indian,2,4.0,3596.0,2.0,599.0,999.0,59.0,57.0,83.0,64.76666666666667,4,4,0,0.8660254037844386,0.5000000000000001,400.0,899.0,2.0,0.95,2.0,1.3833333333333333
1,2015-02-09 02:24:28,2015-02-09 03:05:26,a1afc58c6ca9540d057299ec3016d726,burger,3,2.0,1078.0,1.0,539.0,539.0,61.0,63.0,92.0,40.96666666666667,2,0,0,0.49999999999999994,0.8660254037844387,0.0,539.0,2.0,1.0161290322580645,0.0,1.4838709677419355
4,2015-02-13 02:52:09,2015-02-13 03:51:55,6eb6e75fddec0218351dc5c0c8464104,other,3,10.0,9925.0,7.0,250.0,1900.0,119.0,116.0,216.0,59.766666666666666,2,4,0,0.49999999999999994,0.8660254037844387,1650.0,992.5,1.4285714285714286,0.9666666666666667,3.0,1.8
2,2015-02-13 02:10:26,2015-02-13 03:11:30,edc27f139c3b4e4bb29d1cdbc45663f9,salad,3,8.0,5367.0,8.0,469.0,889.0,130.0,88.0,142.0,61.06666666666667,2,4,0,0.49999999999999994,0.8660254037844387,420.0,670.875,1.0,0.6717557251908397,42.0,1.083969465648855
2,2015-01-26 22:02:43,2015-01-26 22:27:33,faacbcd5bf1d018912c116bf2783e9a1,mexican,5,2.0,1298.0,1.0,649.0,649.0,42.0,60.0,35.0,24.833333333333332,22,0,0,-0.5000000000000004,0.8660254037844384,0.0,649.0,2.0,1.3953488372093024,0.0,0.813953488372093
6,2015-01-28 02:24:32,2015-01-28 03:08:59,e3ca0449fa2ea7701a7ac53fb719c51a,dessert,1,3.0,3385.0,3.0,695.0,1395.0,37.0,34.0,41.0,44.45,2,2,0,0.49999999999999994,0.8660254037844387,700.0,1128.3333333333333,1.0,0.8947368421052632,3.0,1.0789473684210527
2,2015-02-15 17:11:37,2015-02-15 18:46:25,e72c36d5e1c698671c7bda2da9938f89,breakfast,3,3.0,2375.0,3.0,475.0,1150.0,24.0,24.0,30.0,94.8,17,6,1,-0.9659258262890683,-0.25881904510252063,675.0,791.6666666666666,1.0,0.96,0.0,1.2
1,2015-02-09 01:05:53,2015-02-09 01:38:49,a2232b5b6b17429cdff8ddc2f14ea8c9,chinese,1,1.0,995.0,1.0,995.0,995.0,30.0,35.0,41.0,32.93333333333333,1,0,0,0.25881904510252074,0.9659258262890683,0.0,995.0,1.0,1.1290322580645162,0.0,1.3225806451612903
4,2015-02-01 01:02:16,2015-02-01 01:31:26,1113d7a76ffceca1bb350bfe145467c6,japanese,1,3.0,2350.0,2.0,600.0,1150.0,34.0,34.0,36.0,29.166666666666668,1,6,1,0.25881904510252074,0.9659258262890683,550.0,783.3333333333334,1.5,0.9714285714285714,0.0,1.0285714285714285
3,2015-02-14 00:28:36,2015-02-14 01:24:14,8b1ecf6d8049bb062a356f1cc812e69e,american,1,2.0,2320.0,2.0,995.0,1175.0,6.0,6.0,7.0,55.63333333333333,0,5,1,0.0,1.0,180.0,1160.0,1.0,0.8571428571428571,0.0,1.0
4,2015-02-06 20:32:27,2015-02-06 21:04:31,0a113ef6b61820daa5611c870ed8d5ee,mediterranean,2,1.0,1490.0,1.0,1195.0,1195.0,45.0,45.0,56.0,32.06666666666667,20,4,0,-0.8660254037844386,0.5000000000000001,0.0,1490.0,1.0,0.9782608695652174,0.0,1.2173913043478262
4,2015-01-21 20:53:37,2015-01-21 21:16:34,c20ad4d76fe97759aa27a0c99bff6710,vietnamese,5,1.0,1295.0,1.0,795.0,795.0,65.0,62.0,69.0,22.95,20,2,0,-0.8660254037844386,0.5000000000000001,0.0,1295.0,1.0,0.9393939393939394,3.0,1.0454545454545454
4,2015-02-06 01:12:25,2015-02-06 01:43:20,202cb962ac59075b964b07152d234b70,other,3,2.0,2598.0,2.0,599.0,1299.0,93.0,64.0,76.0,30.916666666666668,1,4,0,0.25881904510252074,0.9659258262890683,700.0,1299.0,1.0,0.6808510638297872,29.0,0.8085106382978723
2,2015-02-08 23:31:16,2015-02-08 23:58:58,1385974ed5904a438616ff7bdb3f7439,mexican,5,2.0,1598.0,2.0,799.0,799.0,70.0,47.0,48.0,27.7,23,6,1,-0.25881904510252157,0.9659258262890681,0.0,799.0,1.0,0.6619718309859155,23.0,0.676056338028169
2,2015-02-17 21:27:44,2015-02-17 22:02:50,925cdef65f6a1d131fd8ca6c867c5c0a,dessert,3,4.0,1896.0,3.0,399.0,499.0,50.0,37.0,36.0,35.1,21,1,0,-0.7071067811865477,0.7071067811865474,100.0,474.0,1.3333333333333333,0.7254901960784313,13.0,0.7058823529411765
2,2015-01-25 02:42:15,2015-01-25 03:18:48,846437e17a8d1d5f37fe3bb0e1762499,mexican,1,3.0,3297.0,3.0,799.0,899.0,37.0,34.0,41.0,36.55,2,6,1,0.49999999999999994,0.8660254037844387,100.0,1099.0,1.0,0.8947368421052632,3.0,1.0789473684210527
6,2015-02-13 04:05:39,2015-02-13 04:46:47,28b673023e123cdefc28fd22e24c6c98,other,1,1.0,1445.0,1.0,1195.0,1195.0,37.0,34.0,41.0,41.13333333333333,4,4,0,0.8660254037844386,0.5000000000000001,0.0,1445.0,1.0,0.8947368421052632,3.0,1.0789473684210527
6,2015-02-11 21:23:50,2015-02-11 21:51:47,c42af2fa7356818e0389593714f59b52,thai,3,1.0,725.0,1.0,725.0,725.0,21.0,9.0,10.0,27.95,21,2,0,-0.7071067811865477,0.7071067811865474,0.0,725.0,1.0,0.4090909090909091,12.0,0.45454545454545453
2,2015-02-15 04:53:58,2015-02-15 05:41:42,46a558d97954d0692411c861cf78ef79,dessert,5,4.0,2035.0,2.0,385.0,395.0,87.0,85.0,122.0,47.733333333333334,4,6,1,0.8660254037844386,0.5000000000000001,10.0,508.75,2.0,0.9659090909090909,2.0,1.3863636363636365
2,2015-01-22 02:24:10,2015-01-22 03:14:29,05a5cf06982ba7892ed2a6d38fe832d6,italian,5,3.0,4100.0,3.0,1200.0,1500.0,79.0,76.0,117.0,50.31666666666667,2,3,0,0.49999999999999994,0.8660254037844387,300.0,1366.6666666666667,1.0,0.95,3.0,1.4625
4,2015-01-28 03:31:09,2015-01-28 04:21:25,335f5352088d7d9bf74191e006d8e24c,thai,1,4.0,2615.0,4.0,150.0,895.0,91.0,69.0,89.0,50.266666666666666,3,2,0,0.7071067811865475,0.7071067811865476,745.0,653.75,1.0,0.75,22.0,0.967391304347826
6,2015-01-23 03:14:51,2015-01-23 03:56:31,8783118abe1d12ceacf48e74fe8f9550,indian,2,5.0,2925.0,4.0,225.0,1150.0,37.0,34.0,41.0,41.666666666666664,3,4,0,0.7071067811865475,0.7071067811865476,925.0,585.0,1.25,0.8947368421052632,3.0,1.0789473684210527
4,2015-02-07 02:50:46,2015-02-07 03:49:06,a4300b002bcfb71f291dac175d52df94,vietnamese,1,3.0,2215.0,3.0,626.0,795.0,83.0,82.0,153.0,58.333333333333336,2,5,1,0.49999999999999994,0.8660254037844387,169.0,738.3333333333334,1.0,0.9761904761904762,1.0,1.8214285714285714
5,2015-02-11 16:34:19,2015-02-11 17:22:35,ca4b2388198af1c3909858553f094a35,other,4,2.0,1080.0,1.0,395.0,395.0,2.0,1.0,1.0,48.266666666666666,16,2,0,-0.8660254037844384,-0.5000000000000004,0.0,540.0,2.0,0.3333333333333333,1.0,0.3333333333333333
5,2015-01-27 04:47:58,2015-01-27 05:14:44,07d5938693cc3903b261e1a3844590ed,other,1,3.0,3225.0,3.0,500.0,1700.0,20.0,42.0,19.0,26.766666666666666,4,1,0,0.8660254037844386,0.5000000000000001,1200.0,1075.0,1.0,2.0,0.0,0.9047619047619048
2,2015-02-07 05:44:06,2015-02-07 06:35:01,9854d7afce413aa13cd0a1d39d0bcec5,american,1,4.0,1886.0,3.0,89.0,1479.0,39.0,46.0,73.0,50.916666666666664,5,5,1,0.9659258262890683,0.25881904510252074,1390.0,471.5,1.3333333333333333,1.15,0.0,1.825
6,2015-02-16 03:20:50,2015-02-16 03:53:47,eb698350c502ff82503875dba13f5f88,other,5,2.0,2190.0,2.0,995.0,1195.0,25.0,19.0,25.0,32.95,3,0,0,0.7071067811865475,0.7071067811865476,200.0,1095.0,1.0,0.7307692307692307,6.0,0.9615384615384616
1,2015-02-16 19:10:19,2015-02-16 19:50:49,503e7dbbd6217b9a591f3322f39b5a6c,other,3,1.0,1639.0,1.0,1350.0,1350.0,0.0,0.0,2.0,40.5,19,0,0,-0.9659258262890684,0.2588190451025203,0.0,1639.0,1.0,0.0,0.0,2.0
4,2015-02-14 21:44:46,2015-02-14 22:26:26,d045c59a90d7587d8d671b5f5aec4e7c,sandwich,5,5.0,2588.0,4.0,150.0,899.0,24.0,18.0,19.0,41.666666666666664,21,5,1,-0.7071067811865477,0.7071067811865474,749.0,517.6,1.25,0.72,6.0,0.76
2,2015-02-01 01:06:17,2015-02-01 01:54:59,2cfa8f9e50e0f510ede9d12338a5f564,chinese,1,3.0,2285.0,3.0,695.0,795.0,83.0,83.0,92.0,48.7,1,6,1,0.25881904510252074,0.9659258262890683,100.0,761.6666666666666,1.0,0.9880952380952381,0.0,1.0952380952380953
6,2015-02-01 05:44:31,2015-02-01 06:24:26,370666e2a8735a1893e32a4abc4c3ce2,fast,4,13.0,1507.0,5.0,0.0,767.0,37.0,34.0,41.0,39.916666666666664,5,6,1,0.9659258262890683,0.25881904510252074,767.0,115.92307692307692,2.6,0.8947368421052632,3.0,1.0789473684210527
1,2015-02-14 05:19:40,2015-02-14 05:46:04,5cce8dede893813f879b873962fb669f,american,5,4.0,3980.0,4.0,495.0,1395.0,28.0,28.0,31.0,26.4,5,5,1,0.9659258262890683,0.25881904510252074,900.0,995.0,1.0,0.9655172413793104,0.0,1.0689655172413792
3,2015-02-07 01:15:49,2015-02-07 02:20:20,cd48d72165d061eea4c7b63d8da8a64b,mexican,1,2.0,728.0,2.0,239.0,489.0,5.0,5.0,4.0,64.51666666666667,1,5,1,0.25881904510252074,0.9659258262890683,250.0,364.0,1.0,0.8333333333333334,0.0,0.6666666666666666
1,2015-02-04 22:41:11,2015-02-04 23:15:24,c26820b8a4c1b3c2aa868d6d57e14a79,mexican,5,2.0,1600.0,2.0,475.0,500.0,11.0,12.0,14.0,34.21666666666667,22,2,0,-0.5000000000000004,0.8660254037844384,25.0,800.0,1.0,1.0,0.0,1.1666666666666667
2,2015-01-27 04:22:02,2015-01-27 04:51:42,10fe8dc69a0964edc16fed1a1bd55716,other,3,3.0,3295.0,3.0,575.0,1895.0,14.0,19.0,11.0,29.666666666666668,4,1,0,0.8660254037844386,0.5000000000000001,1320.0,1098.3333333333333,1.0,1.2666666666666666,0.0,0.7333333333333333
1,2015-01-28 19:41:34,2015-01-28 20:19:23,3c947bc2f7ff007b86a9428b74654de5,sandwich,1,2.0,3320.0,2.0,625.0,625.0,25.0,24.0,34.0,37.81666666666667,19,2,0,-0.9659258262890684,0.2588190451025203,0.0,1660.0,1.0,0.9230769230769231,1.0,1.3076923076923077
1,2015-02-14 03:23:21,2015-02-14 04:38:45,b056eb1587586b71e2da9acfe4fbd19e,thai,3,2.0,1500.0,2.0,600.0,900.0,0.0,0.0,0.0,75.4,3,5,1,0.7071067811865475,0.7071067811865476,300.0,750.0,1.0,0.0,0.0,0.0
1,2015-02-11 02:24:01,2015-02-11 03:48:08,8d34201a5b85900908db6cae92723617,american,5,2.0,2350.0,2.0,700.0,1600.0,49.0,50.0,60.0,84.11666666666666,2,2,0,0.49999999999999994,0.8660254037844387,900.0,1175.0,1.0,1.0,0.0,1.2
4,2015-02-01 23:54:53,2015-02-02 00:28:57,98d6f58ab0dafbb86b083a001561bb34,other,5,5.0,3050.0,4.0,300.0,1150.0,19.0,13.0,15.0,34.06666666666667,23,6,1,-0.25881904510252157,0.9659258262890681,850.0,610.0,1.25,0.65,6.0,0.75
4,2015-01-29 01:31:10,2015-01-29 02:06:15,b7892fb3c2f009c65f686f6355c895b5,thai,3,5.0,4975.0,5.0,695.0,1195.0,53.0,41.0,55.0,35.083333333333336,1,3,0,0.25881904510252074,0.9659258262890683,500.0,995.0,1.0,0.7592592592592593,12.0,1.0185185185185186
3,2015-01-24 02:31:29,2015-01-24 03:07:58,b7fede84c2be02ccb9c77107956560eb,chinese,4,1.0,1105.0,1.0,910.0,910.0,61.0,60.0,66.0,36.483333333333334,2,5,1,0.49999999999999994,0.8660254037844387,0.0,1105.0,1.0,0.967741935483871,1.0,1.064516129032258
4,2015-01-31 20:42:52,2015-01-31 21:13:25,b2eb7349035754953b57a32e2841bda5,chinese,3,3.0,3515.0,3.0,895.0,1295.0,50.0,46.0,54.0,30.55,20,5,1,-0.8660254037844386,0.5000000000000001,400.0,1171.6666666666667,1.0,0.9019607843137255,4.0,1.0588235294117647
2,2015-02-10 19:35:40,2015-02-10 20:35:32,05b2c0a62ef25ac7c2ea2eb32d3e27bc,breakfast,3,4.0,4910.0,4.0,1095.0,1295.0,53.0,50.0,74.0,59.86666666666667,19,1,0,-0.9659258262890684,0.2588190451025203,200.0,1227.5,1.0,0.9259259259259259,3.0,1.3703703703703705
3,2015-02-05 02:42:39,2015-02-05 03:09:30,f804d21145597e42851fa736e221da3f,other,1,2.0,1695.0,2.0,625.0,750.0,45.0,47.0,50.0,26.85,2,3,0,0.49999999999999994,0.8660254037844387,125.0,847.5,1.0,1.0217391304347827,0.0,1.0869565217391304
1,2015-01-21 23:22:46,2015-01-21 23:51:55,3323fe11e9595c09af38fe67567a9394,pizza,3,2.0,2878.0,2.0,1099.0,1379.0,10.0,9.0,10.0,29.15,23,2,0,-0.25881904510252157,0.9659258262890681,280.0,1439.0,1.0,0.8181818181818182,1.0,0.9090909090909091
2,2015-02-03 15:47:11,2015-02-03 16:25:10,4c4e5249f45d8cf6a0387c58ac13f514,breakfast,1,3.0,805.0,3.0,160.0,395.0,4.0,1.0,2.0,37.983333333333334,15,1,0,-0.7071067811865471,-0.7071067811865479,235.0,268.3333333333333,1.0,0.2,3.0,0.4
5,2015-02-02 01:13:48,2015-02-02 01:58:11,41f3df50f91a705c3b3adbcd96afa2cc,american,5,3.0,3992.0,2.0,824.0,1744.0,21.0,16.0,24.0,44.38333333333333,1,0,0,0.25881904510252074,0.9659258262890683,920.0,1330.6666666666667,1.5,0.7272727272727273,5.0,1.0909090909090908
3,2015-02-10 19:56:20,2015-02-10 20:29:44,274e6fcf4a583de4a81c6376f17673e7,other,3,4.0,3471.0,2.0,602.0,933.0,16.0,18.0,23.0,33.4,19,1,0,-0.9659258262890684,0.2588190451025203,331.0,867.75,2.0,1.0588235294117647,0.0,1.3529411764705883
5,2015-02-09 23:03:53,2015-02-09 23:40:27,8c3c84fa802aaf387ce21cc596e9c712,pizza,2,4.0,2800.0,4.0,400.0,1400.0,7.0,4.0,4.0,36.56666666666667,23,0,0,-0.25881904510252157,0.9659258262890681,1000.0,700.0,1.0,0.5,3.0,0.5
4,2015-01-30 02:19:23,2015-01-30 03:14:44,4ca82782c5372a547c104929f03fe7a9,burger,5,6.0,4964.0,6.0,399.0,1049.0,66.0,57.0,95.0,55.35,2,4,0,0.49999999999999994,0.8660254037844387,650.0,827.3333333333334,1.0,0.8507462686567164,9.0,1.4179104477611941
2,2015-01-31 21:41:33,2015-01-31 22:02:48,379a7ba015d8bf1c70b8add2c287c6fa,american,3,2.0,2895.0,2.0,1195.0,1325.0,58.0,51.0,55.0,21.25,21,5,1,-0.7071067811865477,0.7071067811865474,130.0,1447.5,1.0,0.864406779661017,7.0,0.9322033898305084
2,2015-01-25 03:47:00,2015-01-25 04:32:56,fe73f687e5bc5280214e0486b273a5f9,vietnamese,5,3.0,2500.0,3.0,475.0,950.0,93.0,102.0,157.0,45.93333333333333,3,6,1,0.7071067811865475,0.7071067811865476,475.0,833.3333333333334,1.0,1.0851063829787233,0.0,1.6702127659574468
2,2015-02-17 00:30:39,2015-02-17 01:04:39,06ef2caafa6e7dff1bb9e4a480ded51f,vietnamese,2,3.0,1900.0,3.0,400.0,900.0,32.0,28.0,27.0,34.0,0,1,0,0.0,1.0,500.0,633.3333333333334,1.0,0.8484848484848485,4.0,0.8181818181818182
2,2015-02-07 01:43:46,2015-02-07 02:28:08,a5d3526558368a8cda8a30a3c35963cb,indian,3,1.0,680.0,1.0,680.0,680.0,140.0,81.0,134.0,44.36666666666667,1,5,1,0.25881904510252074,0.9659258262890683,0.0,680.0,1.0,0.574468085106383,59.0,0.950354609929078
4,2015-01-31 01:54:47,2015-01-31 03:07:37,a2137a2ae8e39b5002a3f8909ecb88fe,pizza,1,4.0,6669.0,4.0,677.0,2645.0,65.0,53.0,96.0,72.83333333333333,1,5,1,0.25881904510252074,0.9659258262890683,1968.0,1667.25,1.0,0.803030303030303,12.0,1.4545454545454546
2,2015-01-27 01:08:07,2015-01-27 02:54:52,18b18272ed31e60bafbdef233b87afc0,pizza,3,1.0,1299.0,1.0,1299.0,1299.0,24.0,34.0,29.0,106.75,1,1,0,0.25881904510252074,0.9659258262890683,0.0,1299.0,1.0,1.36,0.0,1.16
4,2015-02-06 02:59:52,2015-02-06 03:51:37,3806734b256c27e41ec2c6bffa26d9e7,japanese,2,6.0,3730.0,5.0,395.0,1095.0,76.0,39.0,66.0,51.75,2,4,0,0.49999999999999994,0.8660254037844387,700.0,621.6666666666666,1.2,0.5064935064935064,37.0,0.8571428571428571
5,2015-02-16 01:17:59,2015-02-16 02:23:32,5928ecabcdc8f26faaa44e79476af2f0,other,1,2.0,2050.0,2.0,700.0,1350.0,19.0,16.0,22.0,65.55,1,0,0,0.25881904510252074,0.9659258262890683,650.0,1025.0,1.0,0.8,3.0,1.1
3,2015-02-09 19:23:02,2015-02-09 20:11:58,7553e94d39fd4649ff75386a83ed3789,mediterranean,3,2.0,1948.0,2.0,699.0,1099.0,19.0,19.0,21.0,48.93333333333333,19,0,0,-0.9659258262890684,0.2588190451025203,400.0,974.0,1.0,0.95,0.0,1.05
4,2015-01-28 16:20:04,2015-01-28 16:54:33,45c48cce2e2d7fbdea1afc51c7c6ad26,salad,5,1.0,770.0,1.0,770.0,770.0,5.0,5.0,8.0,34.483333333333334,16,2,0,-0.8660254037844384,-0.5000000000000004,0.0,770.0,1.0,0.8333333333333334,0.0,1.3333333333333333
2,2015-01-24 21:06:44,2015-01-24 21:39:50,f74909ace68e51891440e4da0b65a70c,chinese,5,2.0,2345.0,2.0,950.0,1295.0,32.0,57.0,39.0,33.1,21,5,1,-0.7071067811865477,0.7071067811865474,345.0,1172.5,1.0,1.7272727272727273,0.0,1.1818181818181819
3,2015-02-05 21:21:30,2015-02-05 21:53:18,c432976945dc8b1ac46792dfa97ea068,vietnamese,4,2.0,1325.0,2.0,350.0,850.0,23.0,17.0,17.0,31.8,21,3,0,-0.7071067811865477,0.7071067811865474,500.0,662.5,1.0,0.7083333333333334,6.0,0.7083333333333334
4,2015-02-07 02:39:36,2015-02-07 03:19:46,43baa6762fa81bb43b39c62553b2970d,breakfast,3,2.0,1625.0,2.0,425.0,1150.0,133.0,121.0,185.0,40.166666666666664,2,5,1,0.49999999999999994,0.8660254037844387,725.0,812.5,1.0,0.9029850746268657,12.0,1.3805970149253732
2,2015-02-13 18:22:10,2015-02-13 18:56:37,f0837f171aae7ccf1a8909b6a0cc3559,mexican,2,11.0,2845.0,5.0,25.0,250.0,19.0,17.0,23.0,34.45,18,4,0,-1.0,-1.8369701987210297e-16,225.0,258.6363636363636,2.2,0.85,2.0,1.15
2,2015-02-10 02:45:39,2015-02-10 03:21:24,39059724f73a9969845dfe4146c5660e,other,5,3.0,4300.0,2.0,500.0,1650.0,85.0,76.0,116.0,35.75,2,1,0,0.49999999999999994,0.8660254037844387,1150.0,1433.3333333333333,1.5,0.8837209302325582,9.0,1.3488372093023255
2,2015-02-03 00:30:48,2015-02-03 01:20:20,175e9308ea835facdc5c74c75acc450f,mexican,1,2.0,2529.0,2.0,529.0,2000.0,20.0,21.0,27.0,49.53333333333333,0,1,0,0.0,1.0,1471.0,1264.5,1.0,1.0,0.0,1.2857142857142858
1,2015-02-03 01:58:22,2015-02-03 02:58:43,53c04118df112c13a8c34b38343b9c10,indian,3,8.0,5560.0,8.0,195.0,1395.0,0.0,0.0,0.0,60.35,1,1,0,0.25881904510252074,0.9659258262890683,1200.0,695.0,1.0,0.0,0.0,0.0
1,2015-02-14 01:57:29,2015-02-14 02:34:01,73231e53eeef362c814c8522f5257286,indian,3,5.0,3420.0,5.0,150.0,1595.0,18.0,18.0,19.0,36.53333333333333,1,5,1,0.25881904510252074,0.9659258262890683,1445.0,684.0,1.0,0.9473684210526315,0.0,1.0
4,2015-02-10 01:59:20,2015-02-10 02:28:58,6ea9ab1baa0efb9e19094440c317e21b,italian,3,1.0,1295.0,1.0,1295.0,1295.0,69.0,59.0,98.0,29.633333333333333,1,1,0,0.25881904510252074,0.9659258262890683,0.0,1295.0,1.0,0.8428571428571429,10.0,1.4
6,2015-01-31 06:46:29,2015-01-31 07:33:09,d3e2e8f631bd9336ed25b8162aef8782,italian,1,3.0,3600.0,3.0,700.0,1500.0,37.0,34.0,41.0,46.666666666666664,6,5,1,1.0,6.123233995736766e-17,800.0,1200.0,1.0,0.8947368421052632,3.0,1.0789473684210527
2,2015-01-21 22:29:30,2015-01-21 22:53:46,13f9896df61279c928f19721878fac41,other,2,2.0,1800.0,2.0,750.0,1050.0,19.0,20.0,34.0,24.266666666666666,22,2,0,-0.5000000000000004,0.8660254037844384,300.0,900.0,1.0,1.0,0.0,1.7
4,2015-01-31 02:40:04,2015-01-31 03:34:29,31857b449c407203749ae32dd0e7d64a,other,3,4.0,3400.0,4.0,550.0,1250.0,37.0,34.0,41.0,54.416666666666664,2,5,1,0.49999999999999994,0.8660254037844387,700.0,850.0,1.0,0.8947368421052632,3.0,1.0789473684210527
6,2015-02-13 05:26:51,2015-02-13 06:23:37,09def3ebbc44ff3426b28fcd88c83554,american,2,1.0,1050.0,1.0,1050.0,1050.0,37.0,34.0,41.0,56.766666666666666,5,4,0,0.9659258262890683,0.25881904510252074,0.0,1050.0,1.0,0.8947368421052632,3.0,1.0789473684210527
4,2015-01-29 03:57:33,2015-01-29 04:28:44,8d6dc35e506fc23349dd10ee68dabb64,pizza,3,1.0,1229.0,1.0,1229.0,1229.0,81.0,67.0,91.0,31.183333333333334,3,3,0,0.7071067811865475,0.7071067811865476,0.0,1229.0,1.0,0.8170731707317073,14.0,1.1097560975609757
2,2015-02-13 03:17:11,2015-02-13 04:14:10,1f5069142727648138a54524b5beeb58,dessert,5,7.0,3060.0,5.0,50.0,795.0,134.0,100.0,182.0,56.983333333333334,3,4,0,0.7071067811865475,0.7071067811865476,745.0,437.14285714285717,1.4,0.7407407407407407,34.0,1.348148148148148
4,2015-02-02 20:43:26,2015-02-02 22:01:26,dc5689792e08eb2e219dce49e64c885b,mediterranean,2,5.0,5985.0,4.0,895.0,1350.0,57.0,56.0,74.0,78.0,20,0,0,-0.8660254037844386,0.5000000000000001,455.0,1197.0,1.25,0.9655172413793104,1.0,1.2758620689655173
6,2015-02-13 04:36:19,2015-02-13 05:03:52,42299f06ee419aa5d9d07798b56779e2,mediterranean,3,2.0,2098.0,2.0,999.0,1099.0,37.0,34.0,41.0,27.55,4,4,0,0.8660254037844386,0.5000000000000001,100.0,1049.0,1.0,0.8947368421052632,3.0,1.0789473684210527
4,2015-02-01 02:09:40,2015-02-01 02:57:51,d37eb50d868361ea729bb4147eb3c1d8,mexican,1,3.0,3900.0,3.0,1000.0,1500.0,83.0,76.0,123.0,48.18333333333333,2,6,1,0.49999999999999994,0.8660254037844387,500.0,1300.0,1.0,0.9047619047619048,7.0,1.4642857142857142
4,2015-01-26 20:19:13,2015-01-26 21:07:10,3f2dff7862a70f97a59a1fa02c3ec110,burger,4,3.0,1247.0,3.0,249.0,729.0,5.0,4.0,9.0,47.95,20,0,0,-0.8660254037844386,0.5000000000000001,480.0,415.6666666666667,1.0,0.6666666666666666,1.0,1.5
4,2015-01-23 05:30:10,2015-01-23 06:05:39,2f25f6e326adb93c5787175dda209ab6,burger,2,2.0,3155.0,2.0,1195.0,1295.0,14.0,12.0,12.0,35.483333333333334,5,4,0,0.9659258262890683,0.25881904510252074,100.0,1577.5,1.0,0.8,2.0,0.8
1,2015-01-28 03:20:56,2015-01-28 04:32:52,885ca3d99fd35f509a2aa0130e8bf64f,mexican,1,1.0,750.0,1.0,750.0,750.0,37.0,34.0,41.0,71.93333333333334,3,2,0,0.7071067811865475,0.7071067811865476,0.0,750.0,1.0,0.8947368421052632,3.0,1.0789473684210527
2,2015-02-11 05:02:10,2015-02-11 05:31:29,39a9398fdcb443d90baa6e132b414b1b,indian,2,4.0,1447.0,3.0,150.0,899.0,24.0,24.0,40.0,29.316666666666666,5,2,0,0.9659258262890683,0.25881904510252074,749.0,361.75,1.3333333333333333,0.96,0.0,1.6
1,2015-01-25 04:30:58,2015-01-25 04:50:01,90aef91f0d9e7c3be322bd7bae41617d,japanese,1,2.0,1398.0,2.0,499.0,899.0,62.0,50.0,49.0,19.05,4,6,1,0.8660254037844386,0.5000000000000001,400.0,699.0,1.0,0.7936507936507936,12.0,0.7777777777777778
6,2015-02-09 02:24:51,2015-02-09 03:11:30,a70dc40477bc2adceef4d2c90f47eb82,mexican,3,2.0,1600.0,1.0,800.0,800.0,37.0,34.0,41.0,46.65,2,0,0,0.49999999999999994,0.8660254037844387,0.0,800.0,2.0,0.8947368421052632,3.0,1.0789473684210527
